Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
non-prod,61092303,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,2578.24
non-prod,12273010,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,2580.34
dev,48347781,01/01/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2586.02
non-prod,96349526,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Alpha Architects,2588.11
non-prod,60584878,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,2588.89
dev,48347781,01/01/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2592.39
dev,60611044,01/01/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2595.79
dev,41603388,01/01/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2602.98
non-prod,48347781,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,2603.16
dev,48347781,01/01/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2613.15
non-prod,60584878,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,2622.67
non-prod,68266377,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,2638.62
non-prod,60584878,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,2639.58
dev,63014216,01/01/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2650.11
dev,12273010,01/01/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2660.36
non-prod,35462054,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,2687.07
non-prod,66113017,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,2696.31
non-prod,79438966,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,2705.25
non-prod,66113017,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,2707.2
dev,45812120,01/01/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2716.53
non-prod,79409375,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,2724.22
non-prod,66082951,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,2727
non-prod,14773528,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,2727.52
dev,66082951,01/01/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,2735.18
dev,41603388,01/01/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2736.26
dev,63014216,01/01/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2741.75
dev,60611044,01/01/2024,PaLM Text Bison Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2754.61
non-prod,12273010,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,2756.16
non-prod,30581379,01/01/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,2769.25
non-prod,14773528,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,2779.05
non-prod,14773528,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,2779.31
dev,35462054,01/01/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,2787.21
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,2790.05
non-prod,14773528,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,2793.17
non-prod,35462054,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,2795.29
non-prod,35462054,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,2802.95
dev,41603388,01/01/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2806.18
dev,87305096,01/01/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2818.02
dev,48347781,01/01/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2883.24
non-prod,68266377,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,2920.39
dev,87305096,01/01/2024,PaLM Text Bison Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2922.38
non-prod,82970199,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,2927.21
non-prod,79438966,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,2930.82
prod,60584878,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,2948.29
non-prod,68266377,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,2975.72
dev,35462054,01/01/2024,PaLM Text Bison Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,2984.15
non-prod,47782817,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,2994.77
dev,66082951,01/01/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,3001.54
prod,60611044,01/01/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3002.53
non-prod,48347781,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3022.28
dev,87305096,01/01/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3035.68
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3036.9
non-prod,72108536,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Jay-Zeros and Ones,3057.02
prod,63014216,01/01/2024,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3062.04
non-prod,68266377,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,3065.94
non-prod,60584878,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,3070.28
non-prod,66113017,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,3074.31
dev,60213466,01/01/2024,Metadata storage,us-east4,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3093.01
non-prod,14773528,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,3105.97
non-prod,99457172,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,3109.16
non-prod,32174238,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Finance,3115.02
prod,20547104,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3121.53
prod,63014216,01/01/2024,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3147.51
non-prod,74852711,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,3172.32
non-prod,76256059,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),3178.51
non-prod,55083825,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Excel-lent Performers,3184.5
non-prod,66082951,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,3231.75
non-prod,66082951,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,3264.19
dev,71682866,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3276.07
dev,48347781,01/01/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3285.2
dev,60611044,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3307.07
non-prod,68266377,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,3317.56
dev,63014216,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3336.66
prod,61092303,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3342.79
prod,20547104,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3353.43
dev,54555835,01/01/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,United America,Liquidity Legends,3356.17
dev,92465056,01/01/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,United America,Fear the Fiscal,3371.53
non-prod,82614651,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Stormzy Statements,3372.96
dev,41603388,01/01/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3390.29
dev,63014216,01/01/2024,Metadata storage,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3393.56
non-prod,35462054,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,3398.53
non-prod,47782817,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,3410.87
non-prod,76256059,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),3416.24
dev,60611044,01/01/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3421.63
non-prod,55083825,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Excel-lent Performers,3421.97
dev,60611044,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3422.84
non-prod,47346863,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,3433.5
non-prod,45406014,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Run DMC (Direct Money Control),3439.78
non-prod,35462054,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,3446.51
dev,48347781,01/01/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3450.37
non-prod,14773528,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,3467.5
non-prod,79438966,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,3469.67
non-prod,61092303,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3474.15
prod,20547104,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3482.9
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3502.65
non-prod,61092303,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3507
prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3511.53
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3519.83
dev,87305096,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3534.72
non-prod,99457172,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,3542.14
dev,45812120,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,3550.43
non-prod,48347781,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3556.44
non-prod,32174238,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Finance,3556.48
non-prod,61092303,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3611.61
non-prod,61092303,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3616.81
non-prod,14773528,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,3628.45
non-prod,61092303,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3631.16
dev,67090511,01/01/2024,Metadata storage,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3640.55
dev,53079266,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,SecuroSave,SecuroSave Lite,3645.02
non-prod,99457172,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,3649.95
dev,41603388,01/01/2024,Metadata storage,asia-southeast1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3656.15
prod,20547104,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,3678.42
dev,53079266,01/01/2024,Metadata storage,europe-west2,,GCP,GCP Vertex Ai,,SecuroSave,SecuroSave Lite,3682.99
non-prod,45406014,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Run DMC (Direct Money Control),3685.15
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3687.8
non-prod,66082951,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,3706.86
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3727.31
prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3731.79
non-prod,12273010,01/01/2024,Speech - S1 - Neural Text To Speech Characters,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,Straight Outta Accounts,3732.07
non-prod,19545164,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,3791.03
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3821.46
non-prod,61092303,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3851.9
non-prod,48347781,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3854.28
non-prod,48347781,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3952.18
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3964.13
non-prod,66113017,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,3966.19
non-prod,55083825,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Excel-lent Performers,3968.24
non-prod,82970199,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3978.33
non-prod,14773528,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,4029.08
non-prod,96349526,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Alpha Architects,4050.27
non-prod,96349526,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Alpha Architects,4097.41
non-prod,72108536,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Jay-Zeros and Ones,4104.27
non-prod,96349526,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Alpha Architects,4111.79
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4120.86
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4122.08
non-prod,66113017,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,4133.62
non-prod,67530995,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),4135.42
non-prod,99457172,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,4182.95
non-prod,68266377,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,4242.63
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4247.7
non-prod,33450732,01/01/2024,Azure Databricks Regional - Premium - SQL Compute Pro - DBU - EU North,(not set),,Azure,,Azure Databricks::Azure Databricks Regional,United America,Skepta Credit,4268.94
non-prod,79438966,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,4272.22
non-prod,72981737,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,4296.39
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4340.93
non-prod,48347781,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,4361.64
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4370.91
non-prod,82970199,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,4380.53
non-prod,60584878,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,4384.98
non-prod,12273010,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4412.71
non-prod,48347781,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,4452.08
non-prod,68266377,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,4455.18
non-prod,14773528,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,4483.4
non-prod,14773528,01/01/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,4496.03
